NOK
12.801836
93
Boogie Dump Took : 1.807017
0.001782
0.727953
0.114736666666667
0,0,0,0,0,0,0,2.862517,1,0,2
0,0,0,0,0,0,0,2.869463,2,0,2
0,0,0,0,0,0,0,3.084493,4,0,3
0,0,0,0,0,0,0,2.581087,2,0,1
0,0,0,0,0,0,0,2.025069,2,0,6
0,0,0,0,0,0,0,2.786427,2,0,1
0,0,0,0,0,0,0,2.675903,2,0,3
0,0,0,0,0,0,0,3.189025,3,0,0
0,0,0,0,0,0,0,3.255445,5,0,2
0,0,0,0,0,0,0,2.936747,2,0,3
0,0,0,0,0,0,0,3.554036,3,0,1
0,0,0,0,0,0,0,3.56213,3,0,4
0,0,0,0,0,0,0,2.651788,1,0,2
0,0,0,0,0,0,0,2.14268,3,0,6
0,0,0,0,0,0,0,2.781922,2,0,2
0,0,0,0,0,0,0,3.431481,5,0,3
0,0,0,0,0,0,0,3.186022,2,0,2
0,0,0,0,0,0,0,3.522443,2,0,2
0,0,0,0,0,0,0,4.232317,5,0,3
0,0,0,0,0,0,0,3.782982,3,0,2
0,0,0,0,0,0,0,2.556329,3,0,5
0,0,0,0,0,0,0,2.782782,1,0,6
0,0,0,0,0,0,0,4.11493,4,0,3
0,0,0,0,0,0,0,4.816389,4,0,0
0,0,0,0,0,0,0,4.178543,3,0,5
0,0,0,0,0,0,0,3.548355,2,0,3
0,0,0,0,0,0,0,3.094451,3,0,3
0,0,0,0,0,0,0,4.508661,6,0,3
0,0,0,0,0,0,0,4.800126,4,0,2
0,0,0,0,0,0,0,4.571485,4,0,2
0,0,0,0,0,0,0,2.986912,3,0,5
0,0,0,0,0,0,0,3.25332,1,0,2
