UWQ,0.038715,1
UWQ,0.000867,1
UWQ,0.001022,1
UWQ,0.000612,1
UWQ,0.000499,1
UWQ,0.000502,1
UWQ,0.000448,1
UWQ,0.000424,1
UWQ,0.00044,1
UWQ,0.000456,1
UWQ,0.000425,1
UWQ,0.000426,1
UWQ,0.000458,1
UWQ,0.000472,ORQ,0.227691,11
UWQ,0.008241,5
UWQ,0.000506,ORQ,0.000126,UWQ,0.019413,ORQ,0.000207,UWQ,0.161488,19
UWQ,0.036461,ORQ,0.252761,9
UWQ,0.018355,ORQ,0.239909,4
UWQ,0.016949,15
UWQ,0.018607,ORQ,0.256634,10
UWQ,0.021422,18
UWQ,0.043992,18
UWQ,0.036832,ORQ,0.272767,9
UWQ,0.020501,ORQ,0.278742,4
UWQ,0.023186,ORQ,0.280131,3
UWQ,0.021577,ORQ,0.3162,7
UWQ,0.026183,ORQ,0.343452,6
UWQ,0.021139,ORQ,0.30052,3
UWQ,0.039176,ORQ,0.311765,1
UWQ,0.028368,35
UWQ,0.097439,ORQ,0.368876,16
UWQ,0.040008,22
UWQ,0.047605,ORQ,0.354536,4
UWQ,0.061388,ORQ,0.366341,2
UWQ,0.060728,ORQ,0.360811,9
UWQ,0.021929,ORQ,0.31781,4
UWQ,0.031579,16
UWQ,0.047638,ORQ,0.33776,8
UWQ,0.023759,ORQ,0.344987,4
UWQ,0.026216,ORQ,0.292339,6
UWQ,0.034244,ORQ,0.315581,11
UWQ,0.021773,ORQ,0.341859,5
UWQ,0.022389,ORQ,0.371146,1
UWQ,0.021997,ORQ,0.345957,1
UWQ,0.029759,ORQ,0.391228,1
UWQ,0.037506,ORQ,0.357414,1
UWQ,0.031829,ORQ,0.370385,1
UWQ,0.035927,ORQ,0.383603,1
UWQ,0.038253,ORQ,0.383485,1
UWQ,0.043143,ORQ,0.342513,6
UWQ,0.038528,ORQ,0.3751,3
UWQ,0.037637,ORQ,0.389796,6
UWQ,0.037507,16
UWQ,0.024114,ORQ,0.395055,2
UWQ,0.047417,ORQ,0.414028,11
UWQ,0.030543,ORQ,0.384742,2
UWQ,0.047813,ORQ,0.398453,3
UWQ,0.033287,ORQ,0.406759,3
UWQ,0.039676,ORQ,0.390419,1
UWQ,0.053402,62
UWQ,0.105405,ORQ,0.391611,6
UWQ,0.077415,ORQ,0.418742,17
UWQ,0.063659,ORQ,0.46063,6
UWQ,0.103644,77
UWQ,0.23902,ORQ,0.476134,2
UWQ,0.186803,ORQ,0.518535,4
UWQ,0.173232,ORQ,0.467551,15
UWQ,0.194685,ORQ,0.513756,13
UWQ,0.197911,ORQ,0.516401,3
UWQ,0.274945,ORQ,1.050106,6
UWQ,0.052785,ORQ,0.536132,1
UWQ,0.080606,ORQ,0.440098,6
UWQ,0.043067,ORQ,0.444653,3
UWQ,0.104589,ORQ,0.484813,1
UWQ,0.089357,ORQ,0.489994,7
UWQ,0.083434,ORQ,0.471408,4
UWQ,0.091235,ORQ,0.485527,6
UWQ,0.057378,ORQ,0.470463,3
UWQ,0.083009,ORQ,0.484476,1
UWQ,0.089831,ORQ,0.457355,1
UWQ,0.079498,ORQ,0.460466,1
UWQ,0.080638,ORQ,0.463187,1
UWQ,0.111424,ORQ,0.507977,1
UWQ,0.110052,ORQ,0.470637,1
UWQ,0.087432,ORQ,0.464219,1
UWQ,0.088889,ORQ,0.474185,1
UWQ,0.079039,ORQ,0.436131,3
UWQ,0.056051,ORQ,0.467093,9
UWQ,0.052412,ORQ,0.460878,8
UWQ,0.028142,ORQ,0.510531,9
UWQ,0.016017,ORQ,0.475482,8
UWQ,0.030155,ORQ,0.509624,11
UWQ,0.025453,ORQ,0.500046,5
UWQ,0.028648,ORQ,0.524787,7
UWQ,0.029776,ORQ,0.522378,5
UWQ,0.035281,ORQ,0.550062,12
UWQ,0.028071,ORQ,0.466171,11
UWQ,0.018498,ORQ,0.540481,18
UWQ,0.031665,ORQ,0.579867,5
UWQ,0.038654,ORQ,0.586118,4
UWQ,0.128084,ORQ,0.493906,5
UWQ,0.11309,ORQ,0.475219,4
UWQ,0.108569,ORQ,0.45636,5
UWQ,0.113271,ORQ,0.508572,4
UWQ,0.128913,ORQ,0.484105,18
UWQ,0.167473,ORQ,0.542065,23
UWQ,0.28323,ORQ,0.672215,5
UWQ,0.257016,ORQ,0.635435,5
UWQ,0.206952,ORQ,0.642494,5
UWQ,0.268296,ORQ,0.63659,5
UWQ,0.254265,ORQ,0.609109,5
UWQ,0.259639,ORQ,0.618013,5
UWQ,0.242751,ORQ,0.61887,11
UWQ,0.231161,ORQ,0.648775,29
UWQ,0.233958,ORQ,0.771812,50
UWQ,0.326417,ORQ,0.885559,36
UWQ,0.027251,ORQ,0.007643,UWQ,0.278477,ORQ,0.998498,47
UWQ,0.297137,ORQ,1.021313,24
UWQ,0.372647,ORQ,1.193718,21
UWQ,0.616468,ORQ,1.216945,21
UWQ,0.671445,ORQ,1.264691,2
UWQ,0.368779,ORQ,0.833759,8
UWQ,0.337094,ORQ,0.864076,30
UWQ,0.414685,ORQ,0.936344,36
UWQ,0.369703,ORQ,0.925394,14
UWQ,0.387993,ORQ,1.030279,39
UWQ,0.453486,ORQ,1.177534,24
UWQ,0.647236,ORQ,1.295042,21
UWQ,0.798582,ORQ,1.212191,21
UWQ,0.18932,ORQ,0.611008,5
UWQ,0.200594,ORQ,0.554355,4
UWQ,0.191661,ORQ,0.572744,11
UWQ,0.245758,ORQ,0.765411,8
UWQ,0.230319,ORQ,0.224535,UWQ,0.703529,ORQ,1.443371,1
UWQ,0.398915,ORQ,0.872592,7
UWQ,0.379572,ORQ,1.039717,25
UWQ,0.393814,ORQ,0.942557,30
UWQ,0.404788,ORQ,0.990417,12
UWQ,0.385691,ORQ,1.164438,39
UWQ,0.408084,ORQ,1.193483,24
UWQ,0.713889,ORQ,1.294207,21
UWQ,0.789298,ORQ,1.277109,21
UWQ,0.788408,ORQ,1.732834,1
UWQ,0.58036,ORQ,1.003675,7
UWQ,0.610285,ORQ,1.057665,25
UWQ,0.651606,ORQ,0.968521,30
UWQ,0.685799,ORQ,1.120838,12
UWQ,0.583766,ORQ,1.198313,39
UWQ,0.640144,ORQ,1.336655,24
UWQ,0.044244,ORQ,0.012112,UWQ,0.878743,ORQ,1.492032,21
UWQ,1.131186,ORQ,1.430969,21
UWQ,0.956796,ORQ,1.717145,1
UWQ,0.758906,ORQ,0.986368,7
UWQ,0.049533,ORQ,0.028934,UWQ,0.878843,ORQ,1.129202,25
UWQ,0.86086,ORQ,1.150752,30
UWQ,0.829519,ORQ,1.14998,12
UWQ,0.824483,ORQ,1.321272,39
UWQ,0.771421,ORQ,1.249056,24
UWQ,0.889794,ORQ,1.369162,21
UWQ,1.08094,ORQ,1.340354,21
UWQ,1.244888,ORQ,1.570371,7
UWQ,0.838268,ORQ,1.161149,28
UWQ,0.90372,ORQ,1.757027,9
UWQ,0.924627,ORQ,2.434879,UWQ,0.081298,ORQ,0.055985,UWQ,0.96203,ORQ,1.27974,22
UWQ,1.057374,ORQ,1.30576,25
UWQ,0.068834,ORQ,0.080956,UWQ,1.169838,ORQ,1.547688,8
UWQ,0.822498,ORQ,1.098119,28
UWQ,0.826475,ORQ,1.960713,9
UWQ,1.381064,ORQ,2.561631,UWQ,0.033943,ORQ,0.01018,UWQ,0.035625,ORQ,0.010353,UWQ,0.028458,ORQ,0.009875,UWQ,0.019052,ORQ,0.005644,UWQ,2.96766,ORQ,4.249462,6
UWQ,0.025655,ORQ,0.019847,UWQ,3.775238,ORQ,7.537152,9
UWQ,0.684912,ORQ,2.908136,UWQ,1.149934,ORQ,2.804725,UWQ,1.788911,ORQ,3.938658,43
UWQ,0.057176,ORQ,0.02697,UWQ,2.088044,ORQ,4.467666,21
UWQ,0.966981,ORQ,1.651741,5
UWQ,0.703415,ORQ,1.279379,26
UWQ,0.572955,ORQ,2.101598,9
UWQ,0.5436,ORQ,1.406975,UWQ,1.069185,ORQ,2.052986,10
UWQ,1.150156,ORQ,2.662653,UWQ,2.760155,ORQ,4.183881,27
UWQ,0.050274,ORQ,0.028077,UWQ,2.162597,ORQ,4.539855,
