UWQ,0.061831,1
UWQ,0.001605,0
UWQ,0.046942,UWQ,0.188683,19
UWQ,0.095671,16
UWQ,0.154048,32
UWQ,0.202584,33
UWQ,0.218382,36
UWQ,0.270565,31
UWQ,0.266768,31
UWQ,0.358611,36
UWQ,0.405275,35
UWQ,0.446819,31
UWQ,0.320762,10
UWQ,0.374418,11
UWQ,0.359082,22
UWQ,0.822019,42
UWQ,1.065102,34
UWQ,0.912504,21
UWQ,1.125696,15
UWQ,1.095117,16
UWQ,1.633601,23
UWQ,1.076268,16
UWQ,0.242646,0
UWQ,2.061184,24
UWQ,2.595221,40
UWQ,4.691993,36
UWQ,0.327577,0
UWQ,4.483206,28
UWQ,4.507699,12
UWQ,3.780479,12
UWQ,4.569461,16
UWQ,5.478511,20
UWQ,3.474385,8
UWQ,7.839393,16
UWQ,2.723617,8
UWQ,3.885406,0
UWQ,3.70721,8
UWQ,3.478752,0
UWQ,0.403769,UWQ,3.675826,8
UWQ,3.180119,8
UWQ,3.993384,0
UWQ,0.358887,UWQ,0.21883,0
UWQ,4.879799,18
UWQ,0.43802,6
UWQ,0.378136,3
UWQ,0.388743,6
UWQ,0.535139,6
UWQ,0.52405,0
UWQ,4.109378,6
UWQ,4.0403,3
UWQ,0.74666,6
UWQ,0.560062,6
UWQ,0.27858,0
UWQ,3.89888,6
UWQ,4.40196,6
UWQ,0.025976,0
UWQ,4.607997,0
UWQ,5.187829,8
UWQ,0.219581,0
UWQ,4.48569,8
UWQ,4.27852,0
UWQ,6.38649,48
UWQ,0.327321,0
UWQ,3.638785,10
UWQ,0.352886,0
UWQ,3.569439,36
UWQ,0.208306,0
UWQ,3.6818,8
UWQ,0.288271,0
UWQ,2.866969,4
UWQ,0.730197,0
UWQ,3.148033,8
UWQ,3.212932,4
UWQ,4.640701,8
UWQ,0.625896,0
UWQ,5.070174,8
UWQ,6.269385,0
UWQ,1.173029,2
UWQ,0.750865,0
UWQ,2.227864,4
UWQ,0.697069,0
UWQ,0.945018,1
UWQ,1.178973,0
UWQ,1.132924,0
