UWQ,0.092849,1
UWQ,0.005896,1
UWQ,0.00026,UWQ,0.050279,13
UWQ,0.027511,1
UWQ,0.025683,1
UWQ,0.029535,2
UWQ,0.035923,2
UWQ,0.043075,8
UWQ,0.065659,9
UWQ,0.085991,8
UWQ,0.066103,6
UWQ,0.058191,3
UWQ,0.109686,10
UWQ,0.107187,8
UWQ,0.178076,32
UWQ,0.127583,20
UWQ,0.199115,8
UWQ,0.170243,12
UWQ,0.170657,8
UWQ,0.218741,18
UWQ,0.363714,17
UWQ,0.327782,9
UWQ,0.255729,9
UWQ,0.217263,10
UWQ,0.240778,8
UWQ,0.329518,3
UWQ,0.351626,3
UWQ,0.368218,0
UWQ,0.135226,18
UWQ,0.126447,10
UWQ,0.149463,12
UWQ,0.12374,8
UWQ,0.206404,18
UWQ,0.51603,19
UWQ,0.235698,10
UWQ,0.318705,10
UWQ,0.290652,12
UWQ,0.384801,10
UWQ,0.676698,3
UWQ,0.457653,3
UWQ,0.323511,0
UWQ,0.110243,3
UWQ,0.065494,7
UWQ,0.057963,6
UWQ,0.069454,19
UWQ,0.131339,37
UWQ,0.290375,25
UWQ,0.618698,22
UWQ,0.122146,2
UWQ,0.10941,7
UWQ,0.122872,6
UWQ,0.126718,19
UWQ,0.239179,22
UWQ,0.182265,16
UWQ,0.186276,14
UWQ,0.15873,26
UWQ,0.501723,53
UWQ,0.464098,56
UWQ,0.569693,38
UWQ,0.889009,49
UWQ,1.123218,0
UWQ,0.515242,26
UWQ,0.910277,17
UWQ,0.705534,21
UWQ,0.936805,21
UWQ,0.849232,17
UWQ,0.063737,0
UWQ,0.85862,21
UWQ,0.899931,17
UWQ,1.638485,33
UWQ,1.847929,34
UWQ,2.907119,89
UWQ,3.637552,157
UWQ,4.068467,99
UWQ,5.216176,88
UWQ,8.161359,122
UWQ,6.973304,84
UWQ,8.48417,96
UWQ,5.83358,35
UWQ,5.940453,48
UWQ,0.376121,1
UWQ,0.775562,5
UWQ,0.911935,5
UWQ,0.709469,6
UWQ,1.402993,13
UWQ,1.676817,50
UWQ,2.461212,101
UWQ,2.359762,82
UWQ,9.319689,57
UWQ,12.306565,62
UWQ,0.405306,0
UWQ,13.079118,41
UWQ,12.811712,56
UWQ,17.490727,55
UWQ,0.318256,0
UWQ,16.63465,65
UWQ,0.335392,0
UWQ,27.725256,71
UWQ,0.283328,0
UWQ,26.224163,76
UWQ,0.494459,0
UWQ,39.55438,67
UWQ,0.366125,0
UWQ,45.874682,52
UWQ,0.331313,0
UWQ,50.220648,55
UWQ,0.388784,0
UWQ,64.858811,48
UWQ,0.605033,0
UWQ,62.863977,46
UWQ,34.94515,44
UWQ,41.160271,27
UWQ,0.393246,0
UWQ,41.816289,16
UWQ,24.124216,14
UWQ,0.416487,0
UWQ,25.296729,7
UWQ,12.667937,0
UWQ,24.192372,12
UWQ,0.609396,0
UWQ,19.345566,6
UWQ,25.150054,9
UWQ,19.870372,2
UWQ,18.69403,5
UWQ,16.307091,1
UWQ,13.747319,2
UWQ,13.572069,2
UWQ,14.563976,4
UWQ,14.707968,0
UWQ,18.600088,2
UWQ,14.504147,3
UWQ,13.518379,0
UWQ,13.363989,6
UWQ,11.21506,2
UWQ,11.525272,1
UWQ,10.19275,0
UWQ,12.139806,0
UWQ,12.223072,0
UWQ,17.596607,2
UWQ,14.679786,4
UWQ,13.859475,4
UWQ,14.701541,5
UWQ,12.403246,6
UWQ,10.556613,2
UWQ,9.72175,0
UWQ,10.733151,6
UWQ,10.635944,2
UWQ,9.370035,1
UWQ,9.094436,1
UWQ,7.757843,0
UWQ,10.135923,1
UWQ,9.542976,0
UWQ,10.345454,2
UWQ,10.158307,0
UWQ,12.960598,0
UWQ,16.284905,3
UWQ,15.650285,4
UWQ,12.98696,2
UWQ,13.501584,0
UWQ,14.094294,0
UWQ,13.835003,4
UWQ,12.08463,4
UWQ,11.44419,2
UWQ,11.26878,2
UWQ,10.707468,4
UWQ,7.847454,0
UWQ,10.480421,1
UWQ,8.464207,0
UWQ,11.0855,2
UWQ,11.563973,3
