UWQ,0.058042,1
UWQ,0.000755,1
UWQ,0.00052,1
UWQ,0.000771,1
UWQ,0.00064,1
UWQ,0.000674,1
UWQ,0.000679,1
UWQ,0.001097,1
UWQ,0.000552,1
UWQ,0.001913,1
UWQ,0.000427,0
UWQ,0.140832,28
UWQ,0.110459,0
UWQ,0.079094,33
UWQ,0.106252,20
UWQ,0.09892,12
UWQ,0.364459,40
UWQ,0.302173,24
UWQ,0.248017,28
UWQ,0.224987,20
UWQ,0.219927,28
UWQ,0.437798,16
UWQ,0.479252,25
UWQ,0.47075,22
UWQ,0.777033,36
UWQ,0.535358,43
UWQ,0.497228,27
UWQ,0.782788,16
UWQ,0.863968,22
UWQ,1.372729,33
UWQ,0.194638,0
UWQ,1.623168,38
UWQ,2.395724,64
UWQ,2.394915,125
UWQ,2.307581,165
UWQ,1.961779,183
UWQ,1.939032,
