UWQ,0.059365,1
UWQ,0.002357,0
UWQ,0.07162,2
UWQ,0.041047,1
UWQ,0.043965,1
UWQ,0.061407,0
UWQ,0.048643,1
UWQ,0.042812,2
UWQ,0.081264,8
UWQ,0.104973,6
UWQ,0.101075,18
UWQ,0.303266,34
UWQ,0.268933,24
UWQ,0.282242,21
UWQ,0.34022,25
UWQ,0.517649,13
UWQ,0.586426,25
UWQ,0.608981,25
UWQ,0.712923,22
UWQ,0.729102,22
UWQ,0.628491,22
UWQ,0.644213,29
UWQ,1.883277,51
UWQ,1.940811,64
UWQ,0.260777,0
UWQ,2.792563,132
UWQ,3.730538,151
UWQ,5.013225,146
UWQ,0.543786,0
UWQ,7.165982,169
UWQ,8.343455,200
UWQ,6.212675,93
UWQ,6.10614,57
UWQ,5.231831,0
UWQ,0.028195,0
UWQ,18.700409,154
UWQ,0.178011,0
UWQ,19.211219,165
UWQ,18.649087,124
UWQ,21.074611,143
UWQ,18.370587,145
UWQ,17.002629,100
UWQ,14.575758,128
UWQ,15.837309,117
UWQ,20.97307,148
UWQ,24.809668,162
UWQ,19.370846,132
UWQ,20.091615,159
UWQ,7.919997,63
UWQ,10.363505,21
UWQ,0.5982,0
UWQ,10.384114,0
UWQ,12.667222,96
UWQ,12.915692,13
UWQ,0.148934,0
UWQ,13.627071,13
UWQ,14.482301,19
UWQ,1.460737,0
UWQ,14.499419,14
UWQ,13.326157,26
UWQ,13.79913,33
UWQ,14.863498,34
UWQ,15.874431,32
UWQ,14.815048,35
UWQ,20.106067,13
UWQ,11.662956,18
UWQ,11.651989,18
UWQ,11.806978,15
UWQ,13.577088,20
UWQ,11.603703,0
UWQ,8.735573,32
UWQ,2.536069,0
UWQ,8.850986,30
UWQ,8.169316,36
UWQ,7.806164,32
UWQ,8.80062,33
UWQ,11.094281,43
UWQ,10.574875,45
UWQ,10.956884,71
UWQ,7.399089,0
UWQ,12.257318,80
UWQ,6.709159,0
UWQ,16.920809,70
UWQ,4.868039,0
UWQ,14.473823,46
UWQ,5.083318,0
UWQ,14.968862,63
UWQ,9.940801,51
UWQ,16.028607,62
UWQ,16.826534,86
UWQ,7.632597,0
UWQ,19.767769,95
UWQ,18.416359,101
UWQ,20.854863,93
UWQ,16.430013,104
UWQ,21.0329,94
UWQ,7.651441,0
UWQ,25.947079,99
UWQ,23.605933,126
UWQ,11.479059,36
UWQ,11.928462,24
UWQ,3.799451,0
UWQ,11.184154,24
UWQ,5.914196,16
UWQ,5.177152,12
