0.022726,1
0.023988,1
0.00011,0.000199,1
0.000394,1
0.000422,1
0.000748,1
0.001149,1
0.000431,1
0.007312,1
0.000559,1
0.000527,8
0.029409,17
0.032728,14
0.022334,27
0.037031,31
0.037226,49
0.107731,48
0.208112,1
0.14959,1
0.116594,66
0.2319,84
0.235428,129
0.370739,170
0.361037,214
0.501217,221
0.396506,2
0.27924,3
0.681125,211
0.978338,179
0.403923,3
0.318242,3
0.306041,3
1.027259,182
0.476853,4
1.436442,124
0.014726,0
1.754365,82
1.865368,77
0.441726,1
2.169078,124
0.488479,4
0.429742,4
0.395274,4
2.61117,167
0.018308,0
0.65642,3
2.833063,136
0.641989,3
0.461686,1
3.091969,219
0.633314,4
0.475992,4
2.820958,248
0.916004,5
0.557792,11
0.536405,5
2.944434,260
2.889295,5
0.224667,1.701102,128
2.012178,119
0.925498,3
2.125905,180
0.793536,4
0.626745,2
0.762346,73
0.714474,5
0.653022,4
1.031282,81
0.745781,8
0.708333,5
1.293299,86
0.802778,11
0.701634,6
0.738682,6
0.711025,4
0.119769,0
0.761966,11
1.283008,91
0.789712,5
0.783226,6
0.755341,3
1.433025,81
0.892161,4
1.434077,62
0.831359,2
1.529225,52
2.105979,50
0.935277,3
1.931183,69
0.863817,2
1.581168,4
1.819437,49
2.286828,28
0.882634,4
0.838899,3
2.472597,33
0.90551,3
0.939353,5
0.930773,3
0.90726,3
0.867348,3
0.986562,3
0.997861,3
2.339976,18
2.085783,17
1.443177,3
0.941691,3
0.943953,3
1.045734,4
1.636705,4
0.820992,3
0.960781,3
1.002436,3
1.048074,3
0.425098,0
0.744945,2.563468,20
0.900131,0.734012,0.000362,0.000386,1.622186,96
1.286948,7
1.230869,79
0.784654,3
0.670147,9
1.301468,63
0.749759,3
0.721467,5
1.663445,61
1.677725,88
2.270234,60
2.577539,30
0.827907,4
0.763293,3
2.631982,39
2.716757,32
0.857969,3
0.802905,2
1.037164,3
2.603236,25
1.406501,3
2.150345,12
2.261952,11
0.867491,2
2.103419,10
1.359081,6
1.791434,0
2.082116,10
2.697357,0
0.000768,0.00047,0.000378,2.761201,2
0.551458,37
0.570677,4
0.422957,43
0.630337,3
0.569741,3
0.552839,3
0.547009,4
0.529955,8
0.599183,56
0.648914,64
0.67086,25
0.589425,5
0.567089,3
0.573828,1
0.565426,1
0.555097,1
0.564024,1
0.665841,15
0.61657,3
0.557989,3
0.734366,19
0.638483,2
0.597828,3
0.710198,27
0.684641,4
0.58968,4
0.721351,22
0.705323,2
0.71524,6
0.626961,4
0.690967,21
0.748259,25
0.726115,31
0.823876,0.0004,0.001191,0.000319,
