0.020598,1
0.003321,1
0.000112,0.000286,1
0.00035,1
0.000288,1
0.000289,1
0.00035,1
0.000241,1
0.000344,1
0.000686,1
0.000263,1
0.000308,1
0.000329,1
0.000336,1
0.000682,1
0.000252,1
0.006793,1
0.072184,2
0.004267,7
0.012379,17
0.015135,8
0.008541,12
0.047014,6
0.056363,4
0.014626,19
0.031614,20
0.081958,3
0.02606,23
0.096942,6
0.047075,35
0.092118,52
0.136373,6
0.0637,67
0.097316,109
0.18442,130
0.22199,1
0.152684,1
0.17686,4
0.210182,131
0.480624,77
0.584387,74
0.293507,10
0.668985,61
0.271653,10
0.698657,62
0.300231,11
0.259076,4
0.257617,3
0.32134,4
0.24514,13
0.236594,10
0.252052,12
0.810689,49
0.999231,63
0.038065,1.048359,66
0.373563,4
0.27044,10
1.332828,82
0.354694,10
0.308691,11
0.313255,4
0.31732,3
0.371587,3
0.324111,10
1.668362,83
1.960356,95
1.993514,112
0.017206,0
0.330816,9
2.991803,150
0.483209,10
3.143773,146
0.583088,3
0.539235,9
0.385374,11
0.398532,4
3.019935,128
2.211999,92
0.452467,6
0.515732,14
0.39122,4
2.707284,87
0.485876,3
0.415161,5
0.52991,14
0.421686,3
0.451643,4
2.870046,75
1.885703,44
0.466885,3
0.646288,14
0.469719,4
0.423163,3
0.816307,4
0.468722,13
1.485223,47
0.50153,31
0.557045,35
0.587162,17
0.602784,7
0.551185,5
0.702841,19
0.536246,34
0.620147,23
0.608961,17
0.133898,10
0.213019,11
0.606524,6
0.626755,5
0.615106,10
0.623108,6
0.716283,4
0.112623,2
0.110042,2
0.587549,7
0.586111,4
0.616697,8
0.141472,15
0.662088,6
0.614159,10
0.164133,14
0.702644,3
0.646351,14
0.627055,6
0.640741,12
0.692344,7
0.715628,4
0.105118,18
0.685266,10
0.116843,6
0.685935,7
0.648925,10
0.78595,5
0.150039,21
0.689495,3
0.181661,31
0.76195,3
0.683699,14
0.69752,5
0.692037,9
0.724979,13
0.728908,12
0.747604,7
0.701697,4
0.759374,14
0.748751,5
0.195542,19
0.447947,26
0.525792,0.024965,0.017944,1.622532,44
1.937813,39
1.939405,41
2.010702,39
0.735751,9
0.740513,6
1.942226,31
0.628492,6
0.655355,4
0.635024,8
0.653992,7
0.673926,6
0.693055,12
0.712704,7
0.68446,10
0.688366,11
0.684083,10
0.753143,5
0.675239,4
0.693799,3
0.674162,8
0.718114,9
0.735396,12
2.254977,50
0.824708,5
0.9234,7
0.745785,4
0.731361,13
0.760185,9
0.703674,11
2.419861,44
0.80777,10
0.793933,12
0.76358,4
0.758628,4
2.668269,43
0.873836,11
0.7921,7
1.143728,11
0.563108,4
2.392543,27
0.815854,10
0.548333,4
0.763069,10
0.589918,4
0.814371,10
0.555328,4
1.710345,19
0.79175,8
0.564254,11
0.594779,4
0.597925,7
0.733905,8
0.573675,11
0.590227,4
0.612256,7
0.718435,8
0.575192,11
0.615606,4
0.56555,7
0.733264,8
0.561599,11
0.607409,4
0.574673,7
0.957934,6
0.614819,4
0.827288,6
0.579067,4
0.863168,7
0.039256,0.596394,3
0.879816,7
0.574024,3
0.097955,0.000459,0.000375,0.000349,0.00031,0.000531,0.000305,1.346156,30
0.584784,6
0.445945,11
1.335102,21
0.493234,3
0.455584,4
0.602706,5
1.131399,14
0.447642,10
1.225437,14
0.4636,3
0.669053,13
0.459512,4
0.63508,13
0.471935,4
0.714691,13
0.474969,4
0.627859,13
0.511903,4
0.641767,13
0.299899,4
0.48945,3
0.668156,12
0.091417,1
0.481712,3
0.074602,0.000273,0.978154,16
1.081601,45
0.479368,27
0.527749,26
0.514818,18
0.683519,8
1.2191,50
0.551946,4
1.42599,50
1.488445,43
1.684693,39
1.722309,34
0.647166,8
0.6243,5
0.511125,6
1.668821,27
0.584829,8
0.576955,6
0.599463,4
1.776468,33
0.674946,10
0.644085,6
0.617228,14
0.588912,6
0.590598,12
1.810039,35
0.767588,7
0.634592,3
0.613635,8
0.651564,7
0.612451,10
0.6999,5
0.689743,6
0.665803,3
1.902055,27
0.657196,11
0.686466,16
0.665965,6
0.911194,12
0.509985,4
0.678889,12
0.535744,4
1.555878,7
0.709742,11
1.401157,7
0.51829,3
1.409956,6
0.710478,9
0.522707,4
0.80769,7
0.509204,4
0.750235,7
0.503751,4
0.735987,7
0.485609,4
0.778719,7
0.505319,4
0.50394,0.017537,0.000486,0.040571,0.015914,0.000493,
