0.020992,1
0.003327,1
9.8E-05,0.000231,1
0.000392,1
0.000308,1
0.000373,1
0.000356,1
0.000293,1
0.000327,1
0.000633,1
0.000306,1
0.000265,1
0.000344,1
0.000258,1
0.00082,1
0.000267,1
0.006526,1
0.00044,1
0.000328,7
0.013787,17
0.014789,7
0.008265,12
0.009874,20
0.029923,20
0.036425,22
0.040853,30
0.068676,49
0.093314,57
0.085742,96
0.153224,111
0.227421,115
0.337286,70
0.445006,70
0.564536,55
0.608625,58
0.290449,6
0.620317,42
0.757043,55
0.876412,67
1.283981,85
1.347675,96
1.582888,126
0.084677,0
1.623765,174
2.463497,184
0.481989,18
0.411485,25
0.445411,23
3.145157,179
0.08111,0.553471,17
3.282405,149
0.593014,7
3.789857,161
0.5585,4
0.491402,10
3.457735,103
4.004752,89
4.404392,89
0.686286,5
0.532003,6
2.629775,41
0.687935,12
2.765412,41
0.584955,3
2.798336,39
0.664282,9
1.364049,31
0.669502,4
1.401596,42
1.624434,41
0.719275,7
0.605466,8
0.690797,10
0.62767,6
0.774861,12
1.790359,36
0.879782,27
0.712717,8
0.712581,5
0.772378,3
0.635275,10
0.630712,5
0.642976,9
0.670432,13
0.680929,12
0.961756,27
0.929377,27
1.031376,18
0.768859,10
1.101598,14
0.722609,5
1.104252,3
0.530193,4
0.578948,11
0.532791,6
0.50983,11
0.55517,6
0.719147,4
0.514021,9
0.548858,8
0.543131,4
0.738763,14
0.532773,3
0.558086,4
0.542404,4
0.750715,14
0.55484,3
0.556961,4
0.100044,2
0.551785,4
0.070284,0.020337,0.017656,0.698678,7
0.54213,4
0.73916,7
0.490727,4
0.744478,7
0.508114,4
0.73195,7
0.481443,4
0.07134,0.000357,1.574958,16
0.680718,12
0.490334,4
1.467357,7
1.438272,7
0.700924,10
0.487785,4
0.686157,10
0.486882,4
1.089522,5
0.693549,9
0.509859,4
0.769215,9
0.530512,4
0.782754,9
0.526263,4
0.447885,2
0.697547,8
0.276023,2
0.500824,3
0.738031,7
0.50022,4
0.096293,0
0.000302,0.693078,9
1.546804,42
0.464176,11
1.699427,33
0.514107,3
0.446657,7
0.571801,8
1.673365,29
0.516904,10
0.512306,4
1.750193,32
1.839289,37
0.468923,4
0.668396,5
0.460987,11
1.91719,29
2.139454,33
2.092061,29
2.137831,22
2.133832,26
0.691686,10
0.510213,4
1.051299,20
0.559768,33
0.596479,22
1.562533,17
1.661191,17
0.601285,15
0.726616,3
0.518679,4
0.531919,8
1.626489,14
0.557854,10
0.561172,4
0.728936,14
0.548871,3
0.569967,4
1.562133,9
0.511914,4
0.703263,15
1.328651,8
0.573093,3
0.565102,3
0.708265,4
0.553396,11
0.227945,2
0.572189,3
0.545423,2
0.241114,0
0.928529,5
0.830114,5
0.815543,5
0.845419,5
0.120882,0.237143,10
0.658687,7
0.644805,5
0.678612,11
0.264207,11
0.746757,4
0.287054,14
0.270116,12
0.272614,12
0.25569,28
0.851116,4
0.717577,6
0.731602,8
0.258563,9
0.278734,10
0.754211,4
0.223602,12
0.705311,3
0.783969,8
0.720657,6
0.73726,7
0.73684,6
0.726058,9
0.853843,10
0.788357,4
0.743574,2
0.744598,8
0.269004,14
0.753337,6
0.744122,10
0.86133,7
0.305388,24
0.906193,4
0.817414,11
0.767973,7
0.783508,8
0.85123,10
0.851504,12
0.905335,4
0.525723,8
0.809131,3
0.867878,12
0.825706,7
0.537009,0.00033,0.000515,0.000295,0.000356,0.000281,0.000337,4.784272,142
4.005978,90
1.489292,13
0.510232,28
0.542975,26
1.570174,37
0.564431,16
0.628458,8
0.601359,5
0.602593,11
0.665862,6
0.639331,5
1.923684,34
1.813974,30
1.744531,44
1.849237,21
0.584558,4
0.632669,8
0.600554,7
1.967863,21
0.65853,7
1.895087,23
0.689675,20
0.705524,16
0.674791,7
2.173806,20
0.738131,8
0.741964,5
0.822751,11
0.709333,7
0.685906,10
0.744254,7
2.258055,23
0.714341,11
0.629068,9
2.402913,22
2.29302,21
0.701623,10
0.81197,5
1.107429,8
0.580825,4
0.780984,8
0.58141,4
0.772989,8
0.573863,4
1.589997,5
1.576326,5
0.760377,7
1.232994,5
1.24702,5
0.881015,5
0.839095,5
0.865268,5
0.819405,5
0.245395,0.000398,0.000376,0.014439,0.013612,0.000349,1.514637,
