0.021816,1
0.003706,1
8.9E-05,0.000307,1
0.000637,1
0.000383,1
0.000365,1
0.000348,1
0.000316,1
0.000375,1
0.000565,1
0.000327,1
0.000332,1
0.000272,1
0.000303,1
0.000756,1
0.000277,1
0.00693,1
0.000469,1
0.000428,7
0.013432,17
0.013923,7
0.007061,12
0.010843,20
0.028158,20
0.039931,22
0.041347,30
0.069931,49
0.095276,57
0.081655,96
0.172717,111
0.217223,115
0.362322,70
0.433962,70
0.595445,55
0.295774,6
0.598349,58
0.752861,42
0.745225,55
0.881465,68
0.243018,3
1.243069,85
1.479395,85
0.037979,0.237467,18
0.303122,25
0.320527,23
1.836393,98
0.517207,17
0.404289,7
0.381252,5
0.405752,11
1.918664,141
2.964005,175
0.015237,0
3.312454,169
0.629148,7
0.436413,6
0.477524,2
3.446232,134
3.675656,140
0.530443,12
0.517679,4
3.299828,101
3.809647,88
4.182523,90
2.991346,70
0.705245,6
0.618507,6
0.60959,7
3.083438,66
0.636365,5
3.46389,55
0.65365,4
0.636258,10
0.665706,5
0.646706,8
0.614425,7
0.605702,10
0.679349,5
1.628768,19
0.760761,6
0.705069,5
0.616818,10
0.629003,5
0.628799,9
0.685584,28
0.626831,11
0.647374,12
0.727515,18
0.667688,6
0.670408,3
0.715739,12
0.66092,5
0.972642,2
0.519606,10
0.469569,10
0.485177,12
0.528397,6
0.514922,6
0.594968,2
0.539947,10
0.464564,10
0.518389,12
0.522923,6
0.524804,6
0.595557,2
0.479808,13
0.50138,10
0.501222,12
0.51081,4
0.521674,4
0.605029,6
0.523783,10
0.513159,10
0.521863,12
0.557319,4
0.521991,4
0.059028,0.019777,0.699601,10
0.033347,0
0.722428,4
0.546707,3
0.697289,9
0.478223,3
0.533978,3
0.678121,8
0.507565,4
0.740111,8
0.48419,4
0.076558,0.742667,14
0.479089,4
0.458717,4
0.458181,6
0.615136,14
0.471245,4
0.447637,4
0.442048,6
1.899378,31
0.652633,6
0.472272,11
0.46031,4
1.724901,26
0.528215,4
0.633128,15
1.740655,24
0.500264,3
0.506453,3
0.915551,13
0.54002,27
1.456905,29
0.579644,24
0.603858,17
0.660389,8
0.596776,5
0.586387,11
0.695502,6
0.689973,5
0.600664,7
0.61554,2
0.614619,3
0.599777,8
0.605621,7
0.639078,5
0.649501,19
0.67179,15
0.667491,8
0.757607,8
0.68506,4
0.712951,9
0.714649,11
0.732654,4
1.503673,39
1.795607,32
0.736621,6
0.535095,11
0.527525,12
0.568097,4
0.544399,6
0.710904,6
0.514438,11
1.386756,25
0.556592,11
0.5917,4
0.571589,5
0.755832,9
0.554019,11
0.579508,4
0.561692,6
0.635808,3
0.699673,9
0.552397,11
0.592768,4
0.564137,6
0.577449,3
0.203198,0.939715,7
0.555478,4
0.792884,7
0.582007,4
0.820141,7
0.593465,4
0.837528,8
0.544382,3
0.103301,0.000282,0.807727,11
0.782867,7
0.687391,8
0.795101,5
1.291934,10
0.756394,7
0.731329,10
0.775704,7
0.742323,5
0.375377,12
0.363936,9
0.768594,14
0.73658,6
0.810948,10
0.83094,5
0.645646,0.000366,0.000376,0.000322,0.000417,1.4452,22
0.606336,15
0.478112,4
0.420383,4
0.588001,15
1.145247,14
1.100518,14
1.167695,14
0.622864,5
0.996651,6
0.465826,7
0.441192,4
0.668263,11
0.439515,4
0.700997,11
0.637678,4
0.615819,4
0.659462,9
0.437305,4
0.459625,2
0.661418,8
0.255482,2
0.472867,3
0.73112,7
0.472024,4
0.064272,0.043246,0.000261,1.363555,14
0.481569,28
0.51282,26
0.486661,18
0.594478,8
0.493268,5
0.509105,11
0.583873,6
0.595511,5
0.531276,7
0.521408,2
0.52316,3
0.481572,8
0.549635,7
0.524165,5
0.527813,18
0.610989,22
0.640338,7
0.580781,10
0.645695,5
0.650079,4
0.839181,5
0.604686,8
0.597942,9
0.595871,12
0.668119,7
0.577345,6
0.59708,3
0.622029,8
0.611516,7
0.654604,10
0.708756,5
0.630514,6
1.042757,7
0.436336,10
0.430293,12
0.467733,4
0.430813,6
1.139585,43
0.631523,9
0.445345,12
0.466299,4
1.237332,32
0.456922,6
0.460987,5
0.644169,9
1.181015,24
0.457305,10
0.478757,4
0.460306,7
0.643234,8
0.483398,11
0.466427,4
0.483302,7
0.666431,9
0.585246,9
0.749189,6
0.45713,11
0.521492,4
0.795366,12
0.515124,4
0.672147,15
0.505944,4
0.497651,4
0.681511,15
0.518745,4
0.487426,4
0.690155,15
0.494859,4
0.49505,4
0.74329,10
0.732469,10
0.095133,0.00053,0.000401,0.000489,0.000372,
