UWQ,0.141721,ORQ,0.02786,UWQ,0.069641,ORQ,0.112539,UWQ,0.018212,ORQ,0.000171,UWQ,0.073429,10
UWQ,0.074201,ORQ,0.037865,UWQ,0.096584,ORQ,0.02692,UWQ,0.14417,ORQ,0.018272,UWQ,0.112464,ORQ,0.87869,13
UWQ,0.074962,ORQ,0.640022,10
UWQ,0.05962,ORQ,0.584578,4
UWQ,0.027425,5
UWQ,0.058614,ORQ,0.675688,3
UWQ,0.058815,ORQ,0.627549,8
UWQ,0.037624,ORQ,0.037204,UWQ,0.084299,ORQ,0.084487,UWQ,0.166062,3
UWQ,0.111707,ORQ,0.150127,UWQ,0.351727,20
UWQ,0.432047,ORQ,1.265962,7
UWQ,0.198741,ORQ,0.865014,3
UWQ,0.308839,ORQ,0.934843,2
UWQ,0.406153,ORQ,0.816674,3
UWQ,0.16169,ORQ,0.676142,8
UWQ,0.295656,ORQ,0.772216,1
UWQ,0.17317,ORQ,0.821735,7
UWQ,0.189789,ORQ,0.785596,3
UWQ,0.094629,4
UWQ,0.141307,ORQ,0.539402,4
UWQ,0.135154,ORQ,0.609733,6
UWQ,0.108465,ORQ,0.776109,12
UWQ,0.341298,ORQ,0.840921,8
UWQ,0.305382,ORQ,0.945128,4
UWQ,0.178435,ORQ,0.826035,8
UWQ,0.07581,ORQ,0.723476,20
UWQ,0.162232,ORQ,1.034538,14
UWQ,0.175863,ORQ,0.86864,5
UWQ,0.108781,ORQ,0.857798,7
UWQ,0.153377,ORQ,0.964351,9
UWQ,0.216133,ORQ,1.035289,9
UWQ,0.124063,ORQ,0.859907,3
UWQ,0.104269,ORQ,0.887676,2
UWQ,0.149498,ORQ,1.047457,4
UWQ,0.12841,ORQ,0.93599,4
UWQ,0.264896,ORQ,0.749234,8
UWQ,0.179883,ORQ,1.173183,1
UWQ,0.221617,ORQ,1.262374,7
UWQ,0.09635,ORQ,0.040812,UWQ,0.208322,ORQ,1.188915,3
UWQ,0.281637,ORQ,0.877664,1
UWQ,0.233546,ORQ,0.993357,2
UWQ,0.339441,ORQ,0.96922,4
UWQ,0.247023,ORQ,0.88111,8
UWQ,0.214026,ORQ,0.861408,1
UWQ,0.288622,ORQ,1.081671,7
UWQ,0.252389,ORQ,1.171124,3
UWQ,0.114439,ORQ,0.060563,UWQ,0.20983,ORQ,0.9724,1
UWQ,0.326393,ORQ,1.017424,2
UWQ,0.271203,ORQ,0.842617,4
UWQ,0.166085,ORQ,1.048792,8
UWQ,0.336422,ORQ,1.287871,1
UWQ,0.227879,ORQ,0.972466,7
UWQ,0.210239,ORQ,0.957474,3
UWQ,0.183187,ORQ,1.077676,1
UWQ,0.122941,ORQ,1.034138,6
UWQ,0.079193,ORQ,1.140336,6
UWQ,0.241128,ORQ,1.051942,12
UWQ,0.125361,ORQ,1.089837,8
UWQ,0.312776,ORQ,1.056912,4
UWQ,0.200517,ORQ,0.889814,8
UWQ,0.061797,ORQ,0.865991,12
UWQ,0.068579,ORQ,0.960171,13
UWQ,0.239708,ORQ,0.85116,15
UWQ,0.337719,ORQ,1.054751,14
UWQ,0.351752,ORQ,1.047249,9
UWQ,0.277157,ORQ,0.892203,3
UWQ,0.216786,ORQ,0.712602,2
UWQ,0.192414,ORQ,0.981775,4
UWQ,0.209939,ORQ,0.942269,4
UWQ,0.268819,ORQ,0.970522,8
UWQ,0.107133,ORQ,0.034605,UWQ,0.470589,ORQ,0.919405,1
UWQ,0.260778,ORQ,1.358695,7
UWQ,0.181024,ORQ,1.177479,3
UWQ,0.177153,ORQ,1.183732,1
UWQ,0.368761,ORQ,1.047239,2
UWQ,0.452986,ORQ,1.191972,4
UWQ,0.302978,ORQ,1.054491,8
UWQ,0.417974,ORQ,0.956828,1
UWQ,0.206095,ORQ,1.424449,7
UWQ,0.287798,ORQ,1.328323,3
UWQ,0.35264,ORQ,1.108463,1
UWQ,0.213922,ORQ,1.278032,2
UWQ,0.251687,ORQ,1.060691,4
UWQ,0.162817,ORQ,0.8838,8
UWQ,0.145134,ORQ,0.960801,6
UWQ,0.261849,ORQ,1.029223,6
UWQ,0.268454,ORQ,1.342597,12
UWQ,0.250827,ORQ,1.337001,8
UWQ,0.455167,ORQ,0.970456,4
UWQ,0.367403,ORQ,0.457795,UWQ,0.303727,ORQ,1.126113,1
UWQ,0.257665,ORQ,1.169491,7
UWQ,0.157201,ORQ,1.176037,3
UWQ,0.181301,ORQ,0.973463,1
UWQ,0.267919,ORQ,1.199838,2
UWQ,0.290712,ORQ,1.232858,6
UWQ,0.145941,ORQ,0.946873,6
UWQ,0.185228,ORQ,1.062084,6
UWQ,0.142836,ORQ,0.908941,6
UWQ,0.333859,ORQ,1.186437,12
UWQ,0.278101,ORQ,1.261216,8
UWQ,0.561016,ORQ,1.236479,4
UWQ,0.297742,ORQ,0.46065,UWQ,0.414505,ORQ,1.465931,8
UWQ,0.416978,ORQ,1.302012,4
