UWQ,0.058289,1
UWQ,0.000986,1
UWQ,0.000748,1
UWQ,0.001242,1
UWQ,0.00132,1
UWQ,0.000716,0
UWQ,0.015667,ORQ,0.453854,11
UWQ,0.002336,ORQ,0.269196,6
UWQ,0.025573,ORQ,0.404425,6
UWQ,0.00822,ORQ,0.003415,UWQ,0.069689,ORQ,0.368125,4
UWQ,0.003027,ORQ,0.001095,UWQ,0.014996,ORQ,0.408335,5
UWQ,0.026741,ORQ,0.452676,2
UWQ,0.064395,5
UWQ,0.056177,ORQ,0.452938,2
UWQ,0.033396,ORQ,0.513682,5
UWQ,0.047534,ORQ,0.530786,6
UWQ,0.027655,ORQ,0.509096,6
UWQ,0.348884,ORQ,0.407607,1
UWQ,0.282611,26
UWQ,0.565175,ORQ,0.527727,2
UWQ,0.596307,ORQ,0.575305,6
UWQ,0.541173,30
UWQ,1.719152,ORQ,0.624189,1
UWQ,1.129842,ORQ,0.639035,6
UWQ,0.004494,ORQ,0.000696,UWQ,1.563397,ORQ,0.736933,1
UWQ,1.407278,ORQ,0.525472,6
UWQ,1.304981,ORQ,0.617924,6
UWQ,1.563387,ORQ,4.014798,5
UWQ,0.031629,ORQ,0.000784,UWQ,0.788047,29
UWQ,1.520104,30
UWQ,2.035881,ORQ,0.60824,5
UWQ,2.860182,ORQ,0.63593,2
UWQ,3.480178,ORQ,0.55892,1
UWQ,0.930286,ORQ,0.696553,1
UWQ,1.17274,24
UWQ,1.260469,ORQ,0.624206,2
UWQ,1.225189,ORQ,0.529483,6
UWQ,0.75822,ORQ,0.658995,2
UWQ,1.367276,ORQ,0.67061,6
UWQ,1.265345,ORQ,0.7162,1
UWQ,0.948206,ORQ,0.695092,6
UWQ,0.783801,ORQ,0.877125,1
UWQ,0.741986,ORQ,0.748564,6
UWQ,0.921979,ORQ,3.65471,4
UWQ,0.602453,ORQ,0.721703,5
UWQ,0.59381,ORQ,0.655628,4
UWQ,0.856976,ORQ,0.814842,1
UWQ,0.8663,ORQ,0.55875,1
UWQ,1.123738,ORQ,0.762226,1
UWQ,0.745189,ORQ,0.597711,1
UWQ,0.683044,ORQ,0.761129,2
UWQ,0.392517,ORQ,0.659454,6
UWQ,0.604423,ORQ,0.701529,2
UWQ,0.503161,ORQ,0.713773,6
UWQ,0.686212,ORQ,0.751938,2
UWQ,0.697079,ORQ,0.647982,6
UWQ,0.555004,ORQ,0.816011,2
UWQ,0.826044,ORQ,0.802024,6
UWQ,0.785858,ORQ,4.326221,4
UWQ,0.221304,ORQ,0.59346,5
UWQ,0.236826,ORQ,0.684437,4
UWQ,0.70381,ORQ,0.856413,1
UWQ,0.84055,ORQ,0.582099,1
UWQ,0.768572,ORQ,0.616641,1
UWQ,0.893058,ORQ,0.724606,1
UWQ,0.76536,ORQ,0.742567,2
UWQ,0.874281,ORQ,0.734616,6
UWQ,0.569422,ORQ,0.810801,2
UWQ,0.713152,ORQ,0.694563,6
UWQ,0.919706,ORQ,0.997647,2
UWQ,0.843539,ORQ,0.707324,6
UWQ,1.188755,ORQ,1.019912,2
UWQ,1.585734,ORQ,0.752678,6
UWQ,1.431413,ORQ,4.554963,UWQ,0.781287,ORQ,0.042843,UWQ,0.409074,ORQ,0.182156,UWQ,0.166643,ORQ,0.197428,UWQ,0.806557,ORQ,1.696107,UWQ,0.308413,ORQ,1.638966,UWQ,0.83746,ORQ,0.059662,UWQ,0.136271,ORQ,0.058611,UWQ,0.244785,ORQ,0.087416,UWQ,0.14682,ORQ,0.111472,UWQ,1.537265,ORQ,8.710898,5
UWQ,0.038077,ORQ,0.030399,UWQ,0.048397,ORQ,0.725196,7
UWQ,0.094288,ORQ,0.717102,7
UWQ,0.724252,ORQ,0.777328,2
UWQ,0.605545,ORQ,0.618384,1
UWQ,0.668602,ORQ,0.714146,1
UWQ,0.742487,ORQ,0.673175,1
UWQ,0.495729,ORQ,0.793962,2
UWQ,0.400414,ORQ,0.668755,6
UWQ,0.313108,ORQ,0.653544,2
UWQ,0.015155,ORQ,0.00281,UWQ,0.73051,ORQ,1.001765,6
UWQ,0.612543,ORQ,1.077844,2
UWQ,0.55189,ORQ,0.833065,6
UWQ,0.472469,ORQ,1.023141,2
UWQ,0.761659,ORQ,0.859652,6
UWQ,0.759383,ORQ,5.774198,2
UWQ,0.016957,ORQ,0.00339,UWQ,0.142042,ORQ,0.755247,5
UWQ,0.08502,ORQ,0.896234,6
UWQ,0.0962,ORQ,0.904825,6
UWQ,0.624944,ORQ,0.7911,1
UWQ,0.54359,ORQ,0.777833,1
UWQ,0.447937,ORQ,0.790959,1
UWQ,0.516757,ORQ,0.90741,1
UWQ,0.472085,ORQ,0.96236,2
UWQ,0.012929,ORQ,0.00164,UWQ,0.394761,ORQ,0.816606,6
UWQ,0.396299,ORQ,0.895094,2
UWQ,0.540926,ORQ,0.797583,6
UWQ,0.482784,ORQ,0.881982,2
UWQ,0.485548,ORQ,1.039931,6
UWQ,0.554209,ORQ,1.082705,2
