UWQ,0.066894,ORQ,0.000243,UWQ,0.028205,ORQ,0.446041,2
UWQ,0.00296,ORQ,0.007541,UWQ,0.172982,ORQ,1.330522,22
UWQ,0.086125,ORQ,0.027627,UWQ,0.034399,ORQ,0.165686,UWQ,0.237933,ORQ,0.745252,8
UWQ,0.03883,ORQ,0.031292,UWQ,0.264989,ORQ,0.328878,UWQ,0.083167,ORQ,0.076807,UWQ,0.187923,ORQ,2.164047,12
UWQ,0.05271,ORQ,0.147738,UWQ,0.060927,ORQ,0.964361,4
UWQ,0.257895,ORQ,0.892224,1
UWQ,0.160293,ORQ,0.998473,2
UWQ,0.097732,ORQ,0.985898,9
UWQ,0.101025,ORQ,1.010102,9
UWQ,0.153159,ORQ,0.97,3
UWQ,0.137026,ORQ,1.01023,2
UWQ,0.165182,ORQ,1.242232,4
UWQ,0.163361,ORQ,1.016746,4
UWQ,0.180107,ORQ,1.102457,8
UWQ,0.195883,ORQ,1.210597,1
UWQ,0.290016,ORQ,1.083063,7
UWQ,0.353839,ORQ,1.029831,3
UWQ,0.312939,ORQ,1.111581,1
UWQ,0.34053,ORQ,0.927704,2
UWQ,0.366873,ORQ,1.042325,4
UWQ,0.208405,ORQ,0.979663,8
UWQ,0.096791,ORQ,1.160403,6
UWQ,0.089984,ORQ,0.933711,6
UWQ,0.167856,ORQ,1.036226,12
UWQ,0.152071,ORQ,1.22665,8
UWQ,0.40578,ORQ,1.243897,4
UWQ,0.289417,ORQ,1.187242,1
UWQ,0.126239,ORQ,0.841128,2
UWQ,0.114265,ORQ,0.87866,9
UWQ,0.098115,ORQ,0.044787,UWQ,0.188721,ORQ,1.081615,9
UWQ,0.214649,ORQ,1.079011,3
UWQ,0.285298,ORQ,1.165799,2
UWQ,0.276087,ORQ,1.097852,4
UWQ,0.20039,ORQ,1.101751,4
UWQ,0.363403,ORQ,1.087403,8
UWQ,0.399581,ORQ,1.389052,1
UWQ,0.044154,ORQ,0.063063,UWQ,0.178852,ORQ,1.2912,7
UWQ,0.327719,ORQ,1.334027,3
UWQ,0.404312,ORQ,1.091483,1
UWQ,0.305942,ORQ,1.060364,2
UWQ,0.445325,ORQ,1.171844,4
UWQ,0.224769,ORQ,1.151212,8
UWQ,0.440965,ORQ,1.145231,1
UWQ,0.097314,ORQ,0.130525,UWQ,0.211482,ORQ,1.058533,7
UWQ,0.31379,ORQ,1.286374,3
UWQ,0.254053,ORQ,1.200293,1
UWQ,0.257606,ORQ,0.976833,2
UWQ,0.408443,ORQ,1.015016,4
UWQ,0.181473,ORQ,1.134973,8
UWQ,0.207887,ORQ,1.130511,1
UWQ,0.189002,ORQ,1.113693,6
UWQ,0.073117,ORQ,0.13002,UWQ,0.232253,ORQ,1.136946,7
UWQ,0.280701,ORQ,1.133827,3
UWQ,0.373291,ORQ,1.139655,1
UWQ,0.282047,ORQ,1.400713,2
UWQ,0.355451,ORQ,1.395543,6
UWQ,0.169871,ORQ,1.358436,6
UWQ,0.141078,ORQ,0.201728,UWQ,0.108733,ORQ,0.072752,UWQ,0.300829,ORQ,1.398444,1
UWQ,0.231843,ORQ,1.088201,7
UWQ,0.201038,ORQ,1.19055,3
UWQ,0.317533,ORQ,1.119232,1
UWQ,0.337034,ORQ,1.023494,2
UWQ,0.393667,ORQ,1.080066,4
UWQ,0.184075,ORQ,1.069985,8
UWQ,0.067545,ORQ,0.148315,UWQ,0.461308,ORQ,1.097626,1
UWQ,0.304653,ORQ,1.600827,7
UWQ,0.320102,ORQ,1.033966,3
UWQ,0.225511,ORQ,0.946694,1
UWQ,0.224041,ORQ,0.989564,2
UWQ,0.222196,ORQ,1.092227,6
UWQ,0.229449,ORQ,1.181672,6
UWQ,0.130169,ORQ,1.029709,6
UWQ,0.135943,ORQ,1.021512,6
UWQ,0.140392,ORQ,1.098038,12
UWQ,0.175729,ORQ,1.122584,8
UWQ,0.261826,ORQ,0.967847,4
UWQ,0.370806,ORQ,1.143626,1
UWQ,0.133523,ORQ,1.057288,2
UWQ,0.247505,ORQ,1.020844,9
UWQ,0.228309,ORQ,1.036592,9
UWQ,0.214828,ORQ,0.985278,3
UWQ,0.137885,ORQ,1.220596,2
UWQ,0.160545,ORQ,1.129176,4
UWQ,0.174064,ORQ,1.23711,4
UWQ,0.228883,ORQ,1.29454,8
UWQ,0.355412,ORQ,1.170786,1
UWQ,0.229545,ORQ,1.353023,7
UWQ,0.243684,ORQ,1.243512,3
UWQ,0.29371,ORQ,1.113468,1
UWQ,0.241641,ORQ,1.346091,2
UWQ,0.255053,ORQ,1.070762,4
UWQ,0.148861,ORQ,1.218139,8
UWQ,0.344792,ORQ,1.502424,1
UWQ,0.067506,ORQ,0.067321,UWQ,0.259399,ORQ,1.182987,7
UWQ,0.23872,ORQ,1.082424,3
UWQ,0.247822,ORQ,1.089526,1
UWQ,0.277139,ORQ,1.425592,2
UWQ,0.285622,ORQ,1.230765,4
UWQ,0.22989,ORQ,1.133743,8
UWQ,0.36182,ORQ,1.319934,1
UWQ,0.068097,ORQ,0.143239,UWQ,0.209829,ORQ,1.285833,7
UWQ,0.144217,ORQ,1.33351,3
UWQ,0.356125,ORQ,1.231139,1
UWQ,0.366798,ORQ,1.207954,2
UWQ,0.303046,ORQ,1.252429,6
UWQ,0.150411,ORQ,1.191417,6
UWQ,0.087113,ORQ,0.220037,UWQ,0.199138,ORQ,0.219055,UWQ,0.17127,ORQ,0.200169,UWQ,0.134517,ORQ,1.284414,6
UWQ,0.141777,ORQ,1.230248,6
UWQ,0.237277,ORQ,1.408057,12
UWQ,0.205827,ORQ,1.371643,8
UWQ,0.39266,ORQ,1.620725,4
UWQ,0.33381,ORQ,1.745703,1
UWQ,0.12414,ORQ,1.127286,2
UWQ,0.192142,ORQ,1.248645,9
UWQ,0.189984,ORQ,1.1413,9
UWQ,0.140539,ORQ,1.437474,3
UWQ,0.120141,ORQ,1.290934,2
UWQ,0.186452,ORQ,1.370141,4
UWQ,0.223538,ORQ,1.355325,4
UWQ,0.195182,ORQ,1.296017,8
UWQ,0.106352,ORQ,0.077729,UWQ,0.410278,ORQ,1.78219,1
