UWQ,0.087597,ORQ,0.229564,2
UWQ,0.028022,ORQ,0.116417,1
UWQ,0.003057,ORQ,0.149686,7
UWQ,0.003267,ORQ,0.000411,UWQ,0.208187,ORQ,0.148507,UWQ,0.132186,ORQ,0.463103,10
UWQ,0.101925,ORQ,0.452284,2
UWQ,0.095297,ORQ,0.406371,7
UWQ,0.033112,ORQ,0.000659,UWQ,0.191073,ORQ,0.59397,10
UWQ,0.105326,ORQ,0.422988,13
UWQ,0.132257,ORQ,0.572618,6
UWQ,0.21844,ORQ,0.128591,UWQ,0.302184,ORQ,0.766215,1
UWQ,0.101178,ORQ,0.40955,10
UWQ,0.061751,ORQ,0.468285,10
UWQ,0.089646,ORQ,0.382495,2
UWQ,0.073541,ORQ,0.448067,1
UWQ,0.092434,ORQ,0.581007,1
UWQ,0.137328,ORQ,0.512762,1
UWQ,0.078547,ORQ,0.583085,1
UWQ,0.064822,ORQ,0.739918,13
UWQ,0.10693,ORQ,0.502686,7
UWQ,0.135872,ORQ,0.546174,1
UWQ,0.146476,ORQ,0.489714,1
UWQ,0.213198,ORQ,0.551415,1
UWQ,0.150644,ORQ,0.595329,1
UWQ,0.106161,ORQ,2.560452,7
UWQ,0.122663,ORQ,0.602302,11
UWQ,0.206478,ORQ,0.72368,31
UWQ,0.110017,ORQ,0.876323,9
UWQ,0.141495,ORQ,0.690599,1
UWQ,0.278481,ORQ,0.80674,1
UWQ,0.240629,ORQ,0.886921,1
UWQ,0.28223,ORQ,0.683654,1
UWQ,0.176493,ORQ,0.99064,3
UWQ,0.174409,ORQ,0.8974,1
UWQ,0.194104,ORQ,0.679146,1
UWQ,0.133787,ORQ,0.834502,1
UWQ,0.278726,ORQ,0.906784,1
UWQ,0.178708,ORQ,1.537275,3
UWQ,0.294259,ORQ,1.038363,1
UWQ,0.260505,ORQ,0.657609,1
UWQ,0.255764,ORQ,0.802221,1
UWQ,0.25179,ORQ,0.912584,1
UWQ,0.366524,ORQ,7.170004,6
UWQ,0.047243,ORQ,0.461797,9
UWQ,0.077833,ORQ,0.56285,30
UWQ,0.056311,ORQ,0.813019,9
UWQ,0.203108,ORQ,0.864092,1
UWQ,0.115845,ORQ,0.711529,1
UWQ,0.153089,ORQ,0.694828,1
UWQ,0.113938,ORQ,0.574087,1
UWQ,0.087617,ORQ,0.790292,3
UWQ,0.140725,ORQ,0.772222,1
UWQ,0.099967,ORQ,0.622194,1
UWQ,0.167147,ORQ,0.662051,1
UWQ,0.129536,ORQ,0.747423,1
UWQ,0.162696,ORQ,1.471853,3
UWQ,0.173745,ORQ,0.885359,1
UWQ,0.157503,ORQ,0.590636,1
UWQ,0.222263,ORQ,0.756438,1
UWQ,0.127083,ORQ,0.772525,1
UWQ,0.21591,ORQ,11.317492,UWQ,0.119943,ORQ,0.103726,UWQ,0.060639,ORQ,1.246171,11
UWQ,0.086427,ORQ,0.07758,UWQ,0.10761,ORQ,1.22885,30
UWQ,0.113866,ORQ,1.115204,9
UWQ,0.249776,ORQ,1.111955,1
UWQ,0.290315,ORQ,1.231573,1
UWQ,0.338709,ORQ,1.03712,1
UWQ,0.316702,ORQ,1.176582,1
UWQ,0.310378,ORQ,1.646735,5
UWQ,0.121867,ORQ,0.066156,UWQ,0.175479,ORQ,0.957447,1
UWQ,0.269046,ORQ,1.062882,1
UWQ,0.227356,ORQ,0.793686,1
UWQ,0.197144,ORQ,1.111823,1
UWQ,0.333608,ORQ,2.367921,3
UWQ,0.387371,ORQ,1.181954,1
UWQ,0.369337,ORQ,1.106805,1
UWQ,0.095321,ORQ,0.082146,UWQ,0.374634,ORQ,0.900337,1
UWQ,0.311539,ORQ,0.879451,1
UWQ,0.402815,ORQ,94.875253,UWQ,0.136676,ORQ,0.086297,UWQ,0.066745,ORQ,0.613934,11
UWQ,0.085518,ORQ,0.632564,5
UWQ,0.072579,ORQ,0.578285,9
UWQ,0.096377,ORQ,0.623317,30
UWQ,0.084922,ORQ,0.658697,9
UWQ,0.105825,ORQ,0.821644,1
UWQ,0.09188,ORQ,0.708456,1
UWQ,0.120072,ORQ,0.870723,1
UWQ,0.129385,ORQ,0.568324,1
UWQ,0.082383,ORQ,1.177424,3
UWQ,0.13359,ORQ,0.660339,1
UWQ,0.223489,ORQ,0.911553,1
UWQ,0.21942,ORQ,0.746849,1
UWQ,0.146519,ORQ,0.784472,1
UWQ,0.157867,ORQ,1.334044,3
UWQ,0.171775,ORQ,0.837381,1
UWQ,0.167587,ORQ,0.655063,1
UWQ,0.199093,ORQ,0.846015,1
UWQ,0.194335,ORQ,0.710758,1
UWQ,0.189463,ORQ,5.133932,UWQ,0.145126,ORQ,1.385901,3
UWQ,0.107354,ORQ,0.144086,UWQ,0.089951,ORQ,1.584497,4
UWQ,0.09879,ORQ,0.832025,2
UWQ,0.201167,ORQ,0.869314,1
UWQ,0.229167,ORQ,0.804922,1
UWQ,0.199872,ORQ,1.08054,1
UWQ,0.160492,ORQ,4.82825,UWQ,0.069751,ORQ,0.627471,31
UWQ,0.091172,ORQ,0.771826,9
UWQ,0.267699,ORQ,0.786582,1
UWQ,0.145049,ORQ,0.738469,1
UWQ,0.11303,ORQ,0.675007,1
UWQ,0.151274,ORQ,1.004762,1
UWQ,0.219882,ORQ,1.529711,3
UWQ,0.210145,ORQ,0.748429,1
UWQ,0.199431,ORQ,0.697508,1
UWQ,0.195463,ORQ,0.680464,1
UWQ,0.226325,ORQ,0.877734,1
UWQ,0.212322,ORQ,1.59696,3
UWQ,0.317833,ORQ,0.776193,1
UWQ,0.233221,ORQ,0.778462,1
UWQ,0.197528,ORQ,0.842651,1
UWQ,0.326955,ORQ,0.681603,1
UWQ,0.35334,ORQ,12.163103,4
UWQ,0.156594,ORQ,0.709804,9
UWQ,0.064544,ORQ,0.673951,30
UWQ,0.093762,ORQ,0.74742,9
UWQ,0.086437,ORQ,0.58322,1
UWQ,0.085729,ORQ,0.685288,1
UWQ,0.095082,ORQ,0.582965,1
UWQ,0.101568,ORQ,0.810474,1
UWQ,0.094661,ORQ,1.321353,3
UWQ,0.122879,ORQ,0.960719,1
UWQ,0.193504,ORQ,0.851182,1
UWQ,0.098951,ORQ,0.661439,1
UWQ,0.154908,ORQ,0.58996,1
UWQ,0.124608,ORQ,1.392833,3
UWQ,0.189549,ORQ,0.755125,1
UWQ,0.127048,ORQ,0.569396,1
UWQ,0.11215,ORQ,0.600614,1
UWQ,0.118244,ORQ,0.700163,1
UWQ,0.140412,ORQ,16.261447,UWQ,0.121284,ORQ,0.506418,UWQ,0.055257,ORQ,0.88633,11
UWQ,0.072064,ORQ,0.058165,UWQ,0.080861,ORQ,1.32998,30
UWQ,0.101307,ORQ,1.140867,9
UWQ,0.141327,ORQ,1.237665,1
UWQ,0.178859,ORQ,1.006776,1
UWQ,0.232496,ORQ,0.998563,1
UWQ,0.195445,ORQ,1.169236,1
UWQ,0.24188,ORQ,2.108497,5
UWQ,0.085336,ORQ,0.11922,UWQ,0.254608,ORQ,1.383439,1
UWQ,0.182077,ORQ,1.201157,1
UWQ,0.179189,ORQ,0.871295,1
UWQ,0.143183,ORQ,1.027444,1
UWQ,0.143721,ORQ,2.431346,3
UWQ,0.381523,ORQ,1.298584,1
UWQ,0.393243,ORQ,0.961601,1
UWQ,0.500703,ORQ,1.086964,1
UWQ,0.288073,ORQ,0.975214,1
UWQ,0.35357,ORQ,160.8212,UWQ,0.267171,ORQ,0.261242,UWQ,0.185106,ORQ,0.244067,UWQ,0.069333,ORQ,0.966407,11
UWQ,0.074839,ORQ,0.560573,5
UWQ,0.05711,ORQ,0.527886,10
UWQ,0.070497,ORQ,0.628829,30
UWQ,0.109178,ORQ,0.716033,9
UWQ,0.094296,ORQ,0.65869,1
UWQ,0.094184,ORQ,0.767946,1
UWQ,0.106796,ORQ,0.791005,1
UWQ,0.13327,ORQ,0.931615,1
UWQ,0.146234,ORQ,1.392658,3
UWQ,0.113122,ORQ,0.930121,1
UWQ,0.157345,ORQ,0.830237,1
UWQ,0.065771,ORQ,0.108332,UWQ,0.106342,ORQ,0.614177,1
UWQ,0.112803,ORQ,0.716044,1
UWQ,0.180837,ORQ,1.625866,3
UWQ,0.229002,ORQ,0.808526,1
UWQ,0.167632,ORQ,0.712533,1
UWQ,0.187711,ORQ,0.89156,1
UWQ,0.214214,ORQ,0.670617,1
UWQ,0.145261,ORQ,20.866801,UWQ,0.115562,ORQ,0.991147,2
UWQ,0.118919,ORQ,0.955947,2
UWQ,0.06614,ORQ,0.167482,UWQ,0.274958,ORQ,0.865927,1
UWQ,0.299604,ORQ,0.807188,1
UWQ,0.268687,ORQ,1.372354,3
UWQ,0.29558,ORQ,0.901418,1
UWQ,0.207217,ORQ,0.86551,1
UWQ,0.192488,ORQ,0.66126,1
UWQ,0.245019,ORQ,1.081574,1
UWQ,0.340362,ORQ,2.009408,3
UWQ,0.087866,ORQ,0.130954,UWQ,0.257031,ORQ,0.968472,1
UWQ,0.40044,ORQ,0.775819,1
UWQ,0.263191,ORQ,0.924148,1
UWQ,0.280539,ORQ,0.803643,1
UWQ,0.405469,ORQ,15.160822,4
UWQ,0.101994,ORQ,0.064491,UWQ,0.057099,ORQ,1.19269,11
UWQ,0.109922,ORQ,1.033429,30
UWQ,0.090955,ORQ,0.920996,9
UWQ,0.209643,ORQ,0.919673,1
UWQ,0.177176,ORQ,1.186128,1
UWQ,0.21196,ORQ,1.087585,1
UWQ,0.138924,ORQ,1.060649,1
UWQ,0.239708,ORQ,2.275205,5
UWQ,0.088976,ORQ,0.138261,UWQ,0.199587,ORQ,1.108414,1
UWQ,0.276822,ORQ,1.027377,1
UWQ,0.249125,ORQ,1.186811,1
UWQ,0.194725,ORQ,1.001213,1
UWQ,0.176519,ORQ,2.79828,3
UWQ,0.36183,ORQ,1.139054,1
UWQ,0.093777,ORQ,0.10387,UWQ,0.436831,ORQ,1.22109,1
UWQ,0.586931,ORQ,1.397326,1
UWQ,0.494338,ORQ,1.004997,1
UWQ,0.356944,ORQ,182.51195,UWQ,1.275724,ORQ,15.109793,3
UWQ,0.197649,ORQ,0.77226,4
UWQ,0.07156,ORQ,0.747091,9
UWQ,0.143234,ORQ,1.04394,30
UWQ,0.079984,ORQ,0.938546,9
UWQ,0.166425,ORQ,0.762217,1
UWQ,0.150132,ORQ,0.983072,1
UWQ,0.165859,ORQ,0.827248,1
UWQ,0.133712,ORQ,0.846764,1
UWQ,0.160017,ORQ,1.426644,3
UWQ,0.141224,ORQ,1.091467,2
UWQ,0.156819,ORQ,1.079965,1
UWQ,0.155754,ORQ,0.802934,1
UWQ,0.12068,ORQ,0.676328,1
UWQ,0.141546,ORQ,2.089828,3
UWQ,0.160496,ORQ,0.756709,1
UWQ,0.211887,ORQ,0.915621,1
UWQ,0.222526,ORQ,0.960978,1
UWQ,0.233311,ORQ,0.88423,1
UWQ,0.189461,ORQ,130.846779,UWQ,0.155897,ORQ,1.466881,1
UWQ,0.136908,ORQ,0.705088,1
UWQ,0.129901,ORQ,0.675755,1
UWQ,0.06127,ORQ,0.071588,UWQ,0.105355,ORQ,2.059029,3
UWQ,0.190676,ORQ,0.853389,1
UWQ,0.15957,ORQ,0.805229,1
UWQ,0.178607,ORQ,0.73509,1
UWQ,0.171561,ORQ,0.740278,1
UWQ,0.243736,ORQ,370.673511,UWQ,0.278588,ORQ,0.920414,1
UWQ,0.248635,ORQ,0.960398,1
UWQ,0.237395,ORQ,0.947293,1
UWQ,0.116346,ORQ,0.231275,UWQ,0.203532,ORQ,2.081902,3
UWQ,0.258063,ORQ,0.84983,2
UWQ,0.214213,ORQ,0.858094,1
UWQ,0.296435,ORQ,1.091402,1
UWQ,0.235575,ORQ,0.806231,1
UWQ,0.251551,ORQ,178.380758,4
UWQ,0.607763,ORQ,0.952172,9
UWQ,0.083216,ORQ,0.985891,30
UWQ,0.122885,ORQ,1.341673,9
UWQ,0.219542,ORQ,1.13357,1
UWQ,0.18494,ORQ,1.201757,1
UWQ,0.151941,ORQ,1.155386,1
UWQ,0.21734,ORQ,0.897528,1
UWQ,0.202778,ORQ,2.285265,5
UWQ,0.195858,ORQ,1.246663,1
UWQ,0.301706,ORQ,1.080168,1
UWQ,0.271008,ORQ,1.211761,1
UWQ,0.25587,ORQ,1.290939,1
UWQ,0.319572,ORQ,2.577332,3
UWQ,0.390616,ORQ,1.071024,1
