UWQ,0.07372,1
UWQ,0.019622,1
UWQ,0.000183,UWQ,0.020657,ORQ,0.397824,8
UWQ,0.002265,ORQ,0.360372,2
UWQ,0.093515,ORQ,0.387796,1
UWQ,0.033403,ORQ,0.025541,UWQ,0.07999,ORQ,0.144586,UWQ,0.159922,ORQ,0.477058,7
UWQ,0.11843,ORQ,0.394258,2
UWQ,0.058505,ORQ,0.411307,7
UWQ,0.079162,ORQ,0.049529,UWQ,0.254832,ORQ,0.721966,1
UWQ,0.08002,ORQ,0.061985,UWQ,0.078885,ORQ,0.547359,1
UWQ,0.117848,ORQ,0.602934,1
UWQ,0.105007,ORQ,0.516899,1
UWQ,0.082551,ORQ,1.041575,3
UWQ,0.09546,ORQ,0.588703,1
UWQ,0.184315,ORQ,0.594537,1
UWQ,0.087561,ORQ,0.58872,1
UWQ,0.1389,ORQ,0.688033,1
UWQ,0.125557,ORQ,1.091492,3
UWQ,0.060849,ORQ,0.524191,1
UWQ,0.126331,ORQ,0.669533,1
UWQ,0.191261,ORQ,0.584063,1
UWQ,0.198184,ORQ,0.697936,1
UWQ,0.121911,ORQ,0.095616,UWQ,0.135859,ORQ,0.671695,UWQ,0.10819,ORQ,0.50253,1
UWQ,0.0915,ORQ,0.530753,1
UWQ,0.113492,ORQ,0.57148,1
UWQ,0.059462,ORQ,0.37783,1
UWQ,0.095496,ORQ,0.713823,8
UWQ,0.087156,ORQ,0.596072,6
UWQ,0.107495,ORQ,0.742553,3
UWQ,0.144368,ORQ,0.668133,1
UWQ,0.112652,ORQ,0.521475,1
UWQ,0.124382,ORQ,0.629933,1
UWQ,0.124041,ORQ,0.732328,1
UWQ,0.212049,ORQ,0.990418,2
UWQ,0.086171,ORQ,0.124765,UWQ,0.076798,ORQ,0.433482,7
UWQ,0.080373,ORQ,0.39869,6
UWQ,0.082111,ORQ,0.695953,5
UWQ,0.128907,ORQ,0.538555,2
UWQ,0.128492,ORQ,0.557239,1
UWQ,0.141115,ORQ,0.598018,1
UWQ,0.102351,ORQ,0.485606,1
UWQ,0.105475,ORQ,0.561778,1
UWQ,0.094593,ORQ,0.96683,6
UWQ,0.229508,ORQ,0.538913,6
UWQ,0.220164,ORQ,0.639777,2
UWQ,0.188588,ORQ,0.598097,1
UWQ,0.225154,ORQ,0.677168,1
UWQ,0.1335,ORQ,0.628073,1
UWQ,0.135259,ORQ,0.796081,1
UWQ,0.199381,ORQ,1.922277,13
UWQ,0.300805,ORQ,0.545432,6
UWQ,0.284916,ORQ,0.495838,1
UWQ,0.241843,ORQ,0.651674,1
UWQ,0.238787,ORQ,0.675696,1
UWQ,0.300502,ORQ,0.747422,1
UWQ,0.207666,ORQ,7.879843,7
UWQ,0.092385,ORQ,0.605492,5
UWQ,0.038642,ORQ,0.636971,9
UWQ,0.063078,ORQ,0.619502,30
UWQ,0.099458,ORQ,0.696857,9
