UWQ,0.059111,ORQ,0.146135,UWQ,0.009636,ORQ,0.468782,2
UWQ,0.002992,ORQ,0.006002,UWQ,0.078139,ORQ,0.537114,11
UWQ,0.023962,ORQ,0.035592,UWQ,0.130353,ORQ,0.747883,19
UWQ,0.020582,ORQ,0.024412,UWQ,0.367134,ORQ,1.012303,4
UWQ,0.015399,ORQ,0.033051,UWQ,0.189606,ORQ,0.892988,6
UWQ,0.034385,ORQ,0.588658,5
UWQ,0.018312,ORQ,0.68085,5
UWQ,0.168178,ORQ,0.66976,8
UWQ,0.30738,ORQ,0.765092,1
UWQ,0.149063,ORQ,0.621206,7
UWQ,0.17202,ORQ,0.646257,3
UWQ,0.267919,ORQ,0.655374,1
UWQ,0.287873,ORQ,0.629939,2
UWQ,0.179493,ORQ,0.714823,4
UWQ,0.141706,ORQ,0.544052,8
UWQ,0.2497,ORQ,0.615117,1
UWQ,0.20521,ORQ,0.599378,7
UWQ,0.054481,ORQ,0.438256,6
UWQ,0.04684,ORQ,0.563537,6
UWQ,0.099959,ORQ,0.873219,12
UWQ,0.085272,ORQ,0.498629,8
UWQ,0.174737,ORQ,0.760976,4
UWQ,0.179351,ORQ,0.873498,2
UWQ,0.056976,ORQ,0.604003,6
UWQ,0.068516,ORQ,0.697209,15
UWQ,0.094134,ORQ,0.578539,13
UWQ,0.205179,ORQ,0.845469,14
UWQ,0.168914,ORQ,0.688882,7
UWQ,0.132926,ORQ,0.854482,9
UWQ,0.121932,ORQ,0.828417,9
UWQ,0.244362,ORQ,0.838257,3
UWQ,0.165034,ORQ,0.884249,2
UWQ,0.199469,ORQ,0.861715,4
UWQ,0.158681,ORQ,0.767255,4
UWQ,0.156962,ORQ,0.658384,8
UWQ,0.275846,ORQ,0.794658,1
UWQ,0.208924,ORQ,0.839854,7
UWQ,0.158953,ORQ,1.153389,3
UWQ,0.288442,ORQ,0.945608,1
UWQ,0.009982,ORQ,0.030424,UWQ,0.127489,ORQ,0.859008,2
UWQ,0.189158,ORQ,0.968316,4
UWQ,0.152057,ORQ,0.854432,8
UWQ,0.346037,ORQ,0.774346,1
UWQ,0.190721,ORQ,1.119965,7
UWQ,0.142659,ORQ,1.392843,3
UWQ,0.283783,ORQ,1.129096,1
UWQ,0.290477,ORQ,0.926944,2
UWQ,0.062808,ORQ,0.691103,6
UWQ,0.124585,ORQ,0.756038,6
UWQ,0.190878,ORQ,1.012512,12
UWQ,0.210877,ORQ,0.731088,8
UWQ,0.195306,ORQ,1.07967,4
UWQ,0.29672,ORQ,1.047818,6
UWQ,0.077013,ORQ,0.767447,15
UWQ,0.062358,ORQ,0.647931,13
UWQ,0.113327,ORQ,0.891471,14
UWQ,0.043081,ORQ,0.079581,UWQ,0.133431,ORQ,0.864289,7
UWQ,0.223314,ORQ,0.781693,9
UWQ,0.13826,ORQ,0.843375,9
UWQ,0.195973,ORQ,0.877277,3
UWQ,0.129006,ORQ,0.849538,2
UWQ,0.216742,ORQ,0.909935,4
UWQ,0.287714,ORQ,1.113279,4
UWQ,0.226238,ORQ,0.929772,8
UWQ,0.389974,ORQ,0.976135,1
UWQ,0.334653,ORQ,1.286071,7
UWQ,0.22426,ORQ,1.227833,3
UWQ,0.502476,ORQ,0.996831,1
UWQ,0.32748,ORQ,0.916038,2
UWQ,0.498384,ORQ,1.004035,4
UWQ,0.425559,ORQ,1.008137,8
UWQ,0.591644,ORQ,1.087478,1
UWQ,0.063176,ORQ,0.100113,UWQ,0.3396,ORQ,0.863689,7
UWQ,0.493976,ORQ,0.899554,3
UWQ,0.396808,ORQ,1.0862,1
UWQ,0.487079,ORQ,1.137955,2
UWQ,0.495618,ORQ,0.895672,4
UWQ,0.399254,ORQ,1.162497,8
UWQ,0.442908,ORQ,1.172514,1
UWQ,0.104066,ORQ,0.895135,6
UWQ,0.094484,ORQ,0.926843,6
UWQ,0.245387,ORQ,1.074477,12
UWQ,0.26711,ORQ,1.349602,8
UWQ,0.285051,ORQ,1.090243,4
UWQ,0.338265,ORQ,0.394305,UWQ,0.389541,ORQ,1.016132,7
UWQ,0.411191,ORQ,1.138693,3
UWQ,0.138477,ORQ,1.076225,6
UWQ,0.199637,ORQ,0.89636,6
UWQ,0.220455,ORQ,0.96058,6
UWQ,0.46992,ORQ,1.173606,12
UWQ,0.250942,ORQ,1.284882,8
UWQ,0.559653,ORQ,0.987534,4
UWQ,0.699001,ORQ,1.568614,9
UWQ,0.072288,ORQ,0.060512,UWQ,0.158845,ORQ,1.383177,12
