0.022108,1
0.003253,1
0.000143,0.000216,1
0.000379,1
0.00034,1
0.000338,1
0.000384,1
0.000322,1
0.000496,1
0.000663,1
0.000271,1
0.000251,1
0.000263,1
0.000266,1
0.00066,1
0.000242,1
0.078298,3
0.004345,7
0.01186,17
0.013166,8
0.007636,12
0.009411,19
0.027488,20
0.032091,22
0.043144,30
0.070385,49
0.106706,8
0.075303,3
0.052558,59
0.097454,100
0.169481,114
0.189765,8
0.139681,125
0.392043,75
0.207171,2
0.164954,1
0.436124,86
0.255971,4
0.607566,75
0.68733,70
0.828061,46
0.267676,10
0.237046,10
0.236182,12
0.275661,4
0.937611,61
0.321194,3
0.238633,1
0.238561,4
0.254453,13
0.227931,10
0.251881,12
0.294596,4
0.001425,0.983088,67
0.32575,3
0.295868,4
0.264174,13
0.261669,10
0.283999,12
0.330545,4
0.28514,4
0.296227,4
0.275051,13
0.271121,10
0.289687,12
0.318649,4
0.310948,4
0.350059,2
0.268422,10
0.230683,10
0.262913,12
0.283476,4
0.276991,4
0.328653,2
0.26869,10
0.254256,10
1.325516,77
0.339299,11
0.294813,4
0.002062,1.599384,86
0.408245,2
1.826594,110
0.403051,7
0.321551,10
0.32287,12
0.344707,6
0.334083,6
1.973189,146
0.563791,7
0.316973,10
0.356594,12
0.359303,4
0.371231,6
0.504553,4
0.35689,10
0.336279,10
0.392633,12
0.453706,4
0.368663,4
0.450472,4
0.383982,10
0.336355,10
0.376022,12
0.410662,4
0.370646,4
0.448953,4
0.408722,10
0.356502,10
0.383324,12
0.383317,4
1.710133,95
0.448337,3
0.544823,7
0.357801,4
0.369328,13
0.429348,28
0.468011,26
0.504363,17
0.560061,8
0.51716,5
0.527465,11
0.582875,6
0.586189,5
0.479659,7
0.507155,2
0.503989,3
0.543195,8
0.534749,7
0.51185,5
0.588746,19
0.545569,15
0.564372,16
0.493101,28
0.495906,26
0.525149,17
0.564498,8
0.520049,5
0.565439,11
0.56715,6
0.601471,5
0.505276,7
0.544044,2
0.508862,3
0.521986,8
0.54283,7
0.52355,5
0.583491,18
0.57492,15
0.621954,6
0.581225,11
0.598533,4
0.630977,12
0.639109,11
0.644769,7
0.650097,11
0.681717,5
0.585422,10
0.693881,5
0.704175,4
0.915587,5
0.606795,8
0.584657,9
0.609372,12
0.639864,7
0.596144,6
0.60064,3
0.613387,8
0.612329,7
0.615846,10
0.644531,5
0.636048,6
0.337479,0.017765,0.017056,0.583431,8
0.574321,8
0.59872,4
0.617318,9
0.624479,11
0.616893,4
0.634368,13
0.660085,7
0.585961,10
0.622621,5
0.74772,4
0.88564,5
0.656325,8
0.587021,9
0.600116,12
0.67252,7
0.606513,6
0.606562,3
0.626891,8
0.603303,7
0.607454,10
0.697509,5
0.620029,6
0.997882,3
0.460572,10
0.417326,10
0.453371,12
0.44442,4
0.446313,4
0.480411,2
0.386812,1
0.395346,1
0.451167,4
0.471031,13
0.439324,10
0.462146,12
0.470734,4
0.455274,4
0.437932,2
0.406751,1
0.401419,1
0.456243,4
0.469413,13
0.462079,10
0.449964,12
0.50103,4
0.461247,4
0.437911,2
0.41329,1
0.413311,1
0.443055,4
0.47966,13
0.439375,10
0.452071,12
0.477911,4
0.485094,4
0.452442,2
0.400379,1
0.411201,1
0.437382,4
0.472869,13
0.472693,10
0.430447,12
0.515581,4
0.515763,4
0.686963,6
0.500189,10
0.470644,10
0.453701,12
0.513288,4
0.496374,4
0.577823,2
0.497178,10
0.454361,10
0.466053,12
0.505349,6
0.518271,6
0.604695,6
0.558772,10
0.474951,10
0.478612,12
0.50173,4
0.500856,4
0.603695,2
0.519568,10
0.477623,10
0.477998,12
0.508372,6
0.526887,6
0.070991,0.00029,0.000295,0.000312,0.000279,0.000243,0.52347,8
0.786307,39
0.396266,10
0.400347,11
0.393581,4
0.383121,5
0.502938,9
0.389314,10
0.712146,33
0.418731,11
0.412046,4
0.47268,3
0.550543,9
0.379907,12
0.395768,4
0.40222,6
0.403964,6
0.555076,9
0.394664,12
0.410611,4
0.419788,6
0.391978,6
0.613045,9
0.433036,12
0.454825,4
0.412442,6
0.400718,6
0.570957,9
0.422475,12
0.432819,4
0.39944,6
0.417203,6
0.625589,9
0.414809,12
0.442471,4
0.427052,6
0.407236,6
0.618758,9
0.430114,12
0.472697,4
0.40538,6
0.41876,6
0.065964,0.00026,0.000254,0.773476,5
0.356989,4
0.867197,51
0.422166,12
0.399649,28
0.44046,25
0.863649,50
0.488561,16
0.560567,8
0.468826,5
0.495993,11
0.539231,6
0.561383,5
1.134729,41
0.518667,6
0.497912,2
0.469812,3
0.487387,8
1.160809,50
0.538535,8
0.543821,12
0.573048,8
0.589797,5
0.559792,16
0.662074,16
0.594931,6
0.611324,4
0.692798,5
0.608919,8
0.572185,7
0.569432,10
0.659984,7
0.576819,6
0.558245,5
0.580703,10
0.596648,7
0.591068,10
0.6659,5
0.58647,4
0.796046,7
0.399732,10
0.413632,12
0.437273,4
0.434314,6
0.584777,7
0.404162,10
0.432509,12
0.458398,4
0.44229,6
0.559852,7
0.411391,10
0.423111,12
0.45563,4
0.44788,6
0.578689,7
0.410929,10
0.412935,12
0.497276,4
0.435892,6
0.733118,10
0.522786,6
0.629296,5
0.566762,17
0.410338,3
0.443471,10
0.46776,11
0.50225,6
0.666088,4
0.423302,4
0.432849,10
0.47339,11
0.489552,6
0.696504,8
0.461509,11
0.484617,4
0.442637,7
0.633404,8
0.475508,11
0.480965,4
0.470893,7
0.894651,9
0.558356,6
0.311412,0.000585,0.015705,0.014363,0.014146,0.00055,
