0.022635,1
0.003868,1
9.1E-05,0.000321,1
0.00044,1
0.000484,1
0.000464,1
0.000477,1
0.000331,1
0.000437,1
0.000564,1
0.000246,1
0.000285,1
0.000268,1
0.000308,1
0.000686,1
0.000254,1
0.080021,3
0.004719,7
0.012524,17
0.013899,8
0.009595,12
0.009633,19
0.028268,20
0.034028,22
0.071131,6
0.069265,5
0.032179,31
0.105997,6
0.08721,5
0.050167,52
0.09339,61
0.106277,106
0.208895,1
0.1267,133
0.276279,133
0.473061,79
0.218972,1
0.168436,1
0.546632,73
0.236991,3
0.226384,13
0.756067,62
0.284785,10
0.751736,62
0.839983,46
1.076226,61
0.331034,9
1.041164,67
0.020995,0
0.275101,3
0.337443,5
1.393231,85
0.362169,10
1.658655,87
0.34892,10
0.29739,11
0.31984,4
0.30549,3
0.342217,2
0.316261,10
0.286948,10
0.304593,12
1.962057,106
0.425922,3
0.371835,3
0.003097,0.429839,2
1.975696,119
0.4339,7
0.312371,10
0.345289,12
0.345082,4
3.003344,151
0.498726,5
0.512679,10
0.361433,12
3.019833,141
0.462349,3
0.361041,6
0.355853,3
2.168484,88
0.555195,8
2.164156,89
0.4257,10
0.400498,4
2.651246,87
0.44004,5
0.529746,14
0.42604,3
1.710418,44
0.458487,3
0.420761,4
0.564622,15
0.437927,4
0.44792,4
0.669173,7
0.418165,10
0.411583,12
0.443605,4
0.433984,6
0.532832,7
0.416006,10
0.403863,12
0.449497,4
0.666235,21
0.524799,34
0.586014,23
0.602233,17
0.566446,7
0.57613,5
0.577529,11
0.619255,6
0.68517,5
0.110224,2
0.563455,6
0.595806,3
0.123453,7
0.590491,4
0.545917,10
0.576843,10
0.594475,10
0.676065,5
0.617494,4
0.204628,8
0.657072,4
0.636182,16
0.668011,9
0.641612,9
0.652433,13
0.666715,12
0.711922,7
0.650421,4
0.70983,14
0.70891,5
0.907896,4
0.738922,8
0.658058,9
0.682648,12
0.699372,7
0.674337,6
0.162239,11
0.666818,2
0.671984,8
0.675834,7
0.666878,10
0.756098,5
0.667103,6
0.363402,0.018675,0.017434,0.42237,6
0.653239,3
0.456383,4
0.442583,13
1.228168,28
0.473294,27
0.535042,25
0.544327,17
0.582202,8
0.570032,5
1.429784,43
0.588191,10
0.659646,6
0.688076,5
1.439074,27
0.610278,5
0.591461,3
0.580348,8
0.578543,7
0.59322,10
0.701918,5
0.619324,6
0.646136,7
0.628924,10
0.597571,9
0.704226,11
0.695188,7
0.620301,7
0.645691,3
0.646019,8
0.657819,7
0.652143,10
0.705691,5
0.675137,6
0.761078,5
0.691718,17
0.667646,9
0.650227,11
0.640172,10
0.727682,12
0.6963,4
0.709872,4
0.704608,11
0.721646,7
1.275434,8
0.487179,11
0.502799,4
0.510006,7
0.672952,8
0.496339,11
0.529316,4
0.493914,7
0.680705,4
0.51999,10
0.492361,10
0.499989,12
0.560785,4
0.553374,4
0.577056,4
0.540933,10
0.490752,10
0.517026,12
0.532193,4
0.491947,4
0.616781,4
0.534665,10
0.513065,10
0.51341,12
0.582226,4
0.553614,4
0.625842,4
0.547321,10
0.512973,10
0.513412,12
0.541218,4
0.546303,4
0.833104,5
0.531498,11
0.582369,4
0.535595,4
0.715701,15
0.576636,4
0.572422,4
0.73258,15
0.567379,4
0.587062,4
0.752647,15
0.573657,4
0.556669,4
0.082836,0.000333,0.000407,0.000371,0.000361,0.000299,0.000333,1.364769,31
0.575842,14
0.413252,4
0.436622,4
0.413121,6
0.570312,7
0.420553,11
0.4463,4
0.411852,6
1.102798,25
0.590793,6
0.424931,11
0.878052,17
0.456903,3
0.922027,11
0.474023,3
0.594048,7
0.424134,8
0.427146,4
0.443,3
0.64544,14
0.464548,4
0.454195,3
0.596874,14
0.474401,4
0.434612,3
0.630128,14
0.473306,4
0.260973,3
0.677365,13
0.442462,4
0.070824,0.000917,0.000329,0.786228,5
0.404686,13
0.412555,28
1.100697,41
0.473832,25
0.491631,17
1.100607,54
0.569843,8
1.205472,49
0.531935,4
1.422064,49
0.52582,9
0.609928,6
0.591691,7
0.541591,6
0.573945,9
0.541678,7
0.527013,10
0.600367,5
0.551132,6
0.56011,10
0.576956,9
0.552863,12
0.690961,7
1.468267,49
0.593278,6
0.614616,3
0.614448,8
0.558968,7
0.635046,10
0.694077,5
1.846292,39
0.690578,5
0.638891,5
0.595542,11
0.661326,16
0.608702,6
1.18289,3
0.447936,4
0.432375,8
0.429303,11
0.501909,6
1.631502,30
0.703143,14
0.477084,3
0.454993,4
0.447635,4
0.623994,14
0.486786,3
0.491539,4
0.461435,5
0.626165,6
0.469725,11
0.474814,4
0.471353,5
0.79323,7
0.657359,3
0.490687,4
0.484502,11
0.860253,10
0.496193,3
0.729261,5
0.447058,9
0.494159,4
0.710691,5
0.480355,9
0.4769,4
0.723528,13
0.512471,4
1.137169,8
0.366718,0.016643,0.016028,0.015246,0.000484,0.000408,
